1.344223976000000209e-01,1.282722949999999806e-01,1.022508978999999985e-01,1.045518994000000090e-01,9.947659970000000129e-02,2.601726950000000232e-02,3.954005957000000238e-01,4.117175208333333919e-02,1.988173962000000072e+00,3.453071120000000271e-01,9.184833169999999658e-01,3.078923899999999950e-02,5.683657073999999909e+01,9.870241698999999471e+02,9.976854247999999643e+02,2.078858947999999884e+01,1.979677009999999981e+01,1.910676003000000023e+01,3.520552063000000231e+01,2.712252997999999948e+01,8.833450317000000496e+01,4.325059891000000079e+01,2.210000038000000000e+00,9.621143299999999204e-03,9.000000000000000000e+01
0.1343773961,0.1284342051,0.10230159759999997,0.10447109939999998,0.09948669080000001,0.02603378,0.4705023766,0.041135639611111115,1.989220023,0.128819704,0.912816226,0.01026308,61.97800064,987.6561279,997.6854858,20.78945923,19.79862022,18.9656105,35.20756912,27.11713982,88.38530731,43.2580719,2.289999962,0.0096212417,90.0
0.1346318007,0.1286609054,0.1024088979,0.1046555996,0.0994967878,0.0262030214,0.4297327995,0.04112305536111111,1.992012978,0.01449626,0.907149017,0.02461474,61.97800064,988.2880859,997.6854858,20.79033089,19.80047989,18.91856003,35.20960999,27.11174011,88.43611145,43.26554108,2.099999905,0.009621343000000001,90.0
0.1346336961,0.1286898017,0.1025161982,0.1048002005,0.0995068789,0.0261644989,0.3160070896,0.041084001333333335,1.994807005,0.458080798,0.901481926,0.031450879,61.97800064,988.9199829,997.6854858,20.79121017,19.80233955,18.91856003,35.21165085,27.10634995,88.48692321999998,43.27301025,1.997499943,0.0096214429,90.0
0.1347627044,0.1286527991,0.1026234984,0.1049021006,0.0995169699,0.0260397494,0.292403698,0.041065444944444446,1.997599959,0.412542105,0.895814776,0.02962584,61.97800064,989.552002,997.6856079,20.79207993,19.80418968,18.91856003,35.21369934,27.10095024,88.53772736,43.28047943,2.17750001,0.009621542700000001,90.0
0.1346531987,0.1286159039,0.1025846958,0.1048629045,0.099527061,0.0259907514,0.4025530815,0.041039610972222224,2.000394106,0.618538976,0.891599178,0.0278008,57.78707886,990.1838989,997.68573,20.79294968,19.80604935,18.91856003,35.2157402,27.09555054,88.58853911999998,43.27957153,2.404999971,0.0096216433,90.0
0.1346513033,0.1285789013,0.1024973035,0.1047765017,0.0995371521,0.026122579,0.2451915026,0.041044582777777776,2.003186941,1.02659905,0.88786763,0.036579549,56.39009857,990.4157104,997.68573,20.79383087,19.80791092,19.05970955,35.2177887,27.09016037,88.63935089,43.27587891,2.377500057,0.009621743100000002,90.0
0.134721005,0.1285418987,0.1024098992,0.1046901941,0.0995472491,0.0261505395,0.3460460901,0.04113730536111111,2.005980015,0.111176603,0.884136021,0.009914473,56.39009857,990.5142212,997.68573,20.79470062,19.80975914,19.10676003,35.25048828,27.08476067,88.69016266,43.27219009,2.297499895,0.0096218437,90.0
0.1347128034,0.12882430549999999,0.1025131941,0.1045483947,0.0995573401,0.0263110608,0.413997221,0.041349584777777774,2.008774042,0.384169996,0.8804042939999999,0.01475142,56.39009857,990.6124878,997.6857910000001,20.79557037,19.81162071,19.10676003,35.25453949,27.07935905,88.68003844999998,43.26848984,2.227499962,0.0096219443,90.0
0.1351603031,0.1290773988,0.1021795034,0.1046138048,0.0995043516,0.0268362403,0.2659393072,0.04152175055555556,2.011567116,0.482042193,0.8766726849999998,0.03441998,56.39009857,990.7109985,997.6857910000001,20.79644012,19.81347084,19.10676003,35.24562836,27.07397079,88.64961243,43.26480103,2.345000029,0.0096220441,90.0
